Symbol,Name,Country,Sector,Industry,exchange
MAXR,Maxar Technologies Inc.,,Capital Goods,Telecommunications Equipment,NYSE
MBAC,M3-Brigade Acquisition II Corp. Class A Common Stock,,,,NYSE
MBI,MBIA Inc. Common Stock,United States,Finance,Property-Casualty Insurers,NYSE
MBT,Mobile TeleSystems Public Joint Stock Company American Depositary Shares (Each representing 2 Shares of Common Stock),Russia,Public Utilities,Telecommunications Equipment,NYSE
MC,Moelis & Company Class A Common Stock,,Finance,Investment Bankers/Brokers/Service,NYSE
MCA,Blackrock MuniYield California Quality Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MCB,Metropolitan Bank Holding Corp. Common Stock,,Finance,Major Banks,NYSE
MCD,McDonald's Corporation Common Stock,United States,Consumer Services,Restaurants,NYSE
MCG,Membership Collective Group Inc. Class A Common Stock,,Consumer Services,Hotels/Resorts,NYSE
MCI,Barings Corporate Investors Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MCK,McKesson Corporation Common Stock,United States,Health Care,Other Pharmaceuticals,NYSE
MCO,Moody's Corporation Common Stock,United States,Technology,Advertising,NYSE
MCR,MFS Charter Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MCS,Marcus Corporation (The) Common Stock,United States,Consumer Services,Movies/Entertainment,NYSE
MCW,Mister Car Wash Inc. Common Stock,,,,NYSE
MCY,Mercury General Corporation Common Stock,United States,Finance,Property-Casualty Insurers,NYSE
MD,Mednax Inc. Common Stock,United States,Health Care,Medical Specialities,NYSE
MDC,M.D.C. Holdings Inc. Common Stock,United States,Capital Goods,Homebuilding,NYSE
MDH,MDH Acquisition Corp. Class A Common Stock,,,,NYSE
MDP,Meredith Corporation Common Stock,United States,Consumer Services,Newspapers/Magazines,NYSE
MDT,Medtronic plc. Ordinary Shares,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NYSE
MDU,MDU Resources Group Inc. Common Stock (Holding Company),United States,,,NYSE
MEC,Mayville Engineering Company Inc. Common Stock,,Capital Goods,Metal Fabrications,NYSE
MED,MEDIFAST INC Common Stock,United States,Miscellaneous,Other Consumer Services,NYSE
MEG,Montrose Environmental Group Inc. Common Stock,United States,,,NYSE
MEI,Methode Electronics Inc. Common Stock,United States,Capital Goods,Electrical Products,NYSE
MET,MetLife Inc. Common Stock,United States,Finance,Life Insurance,NYSE
MFA,MFA Financial Inc.,United States,Consumer Services,Real Estate Investment Trusts,NYSE
MFC,Manulife Financial Corporation Common Stock,Canada,Technology,Advertising,NYSE
MFG,Mizuho Financial Group Inc. Sponosred ADR (Japan),Japan,Finance,Major Banks,NYSE
MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,,Technology,Computer Software: Prepackaged Software,NYSE
MFL,Blackrock MuniHoldings Investment Quality Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies,NYSE
MGA,Magna International Inc. Common Stock,Canada,Capital Goods,Auto Parts:O.E.M.,NYSE
MGM,MGM Resorts International Common Stock,United States,Consumer Services,Hotels/Resorts,NYSE
MGP,MGM Growth Properties LLC Class A common shares representing limited liability company interests,United States,Consumer Services,Real Estate Investment Trusts,NYSE
MGU,Macquarie Global Infrastructure Total Return Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,United States,Energy,Oil & Gas Production,NYSE
MHD,Blackrock MuniHoldings Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MHK,Mohawk Industries Inc. Common Stock,United States,Consumer Durables,Home Furnishings,NYSE
MHN,Blackrock MuniHoldings New York Quality Fund Inc. Common Stock,United States,Finance,Finance Companies,NYSE
MHO,M/I Homes Inc. Common Stock,United States,Capital Goods,Homebuilding,NYSE
MIC,Macquarie Infrastructure Holdings LLC Common Unit,United States,Transportation,Aerospace,NYSE
MIN,MFS Intermediate Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MIR,Mirion Technologies Inc. Class A Common Stock,United States,Technology,Industrial Machinery/Components,NYSE
MIT,Mason Industrial Technology Inc. Class A Common Stock,,,,NYSE
MIY,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,United States,Finance,Finance Companies,NYSE
MKC,McCormick & Company Incorporated Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
MKFG,Markforged Holding Corporation Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NYSE
MKL,Markel Corporation Common Stock,United States,Finance,Property-Casualty Insurers,NYSE
ML,MoneyLion Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NYSE
MLI,Mueller Industries Inc. Common Stock,United States,Basic Industries,Metal Fabrications,NYSE
MLM,Martin Marietta Materials Inc. Common Stock,United States,Capital Goods,Building Materials,NYSE
MLNK,MeridianLink Inc. Common Stock,,,,NYSE
MLR,Miller Industries Inc. Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
MMC,Marsh & McLennan Companies Inc. Common Stock,United States,Finance,Specialty Insurers,NYSE
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,United States,Finance,Investment Managers,NYSE
MMI,Marcus & Millichap Inc. Common Stock,,Finance,Real Estate,NYSE
MMM,3M Company Common Stock,United States,,,NYSE
MMP,Magellan Midstream Partners L.P. Limited Partnership,United States,Energy,Oil & Gas Production,NYSE
MMS,Maximus Inc. Common Stock,United States,Miscellaneous,Business Services,NYSE
MMT,MFS Multimarket Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MMU,Western Asset Managed Municipals Fund Inc. Common Stock,United States,Finance,Investment Managers,NYSE
MNR,Monmouth Real Estate Investment Corporation Class A Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
MNRL,Brigham Minerals Inc. Class A Common Stock,,Energy,Oil & Gas Production,NYSE
MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Class A Ordinary Shares,China,Consumer Services,Department/Specialty Retail Stores,NYSE
MO,Altria Group Inc.,United States,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
MOD,Modine Manufacturing Company Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NYSE
MODN,Model N Inc. Common Stock,United States,Technology,EDP Services,NYSE
MOH,Molina Healthcare Inc Common Stock,United States,Health Care,Medical Specialities,NYSE
MOS,Mosaic Company (The) Common Stock,United States,Basic Industries,Agricultural Chemicals,NYSE
MOTV,Motive Capital Corp Class A Ordinary Shares,,Finance,Business Services,NYSE
MOV,Movado Group Inc. Common Stock,United States,Consumer Non-Durables,Consumer Specialties,NYSE
MP,MP Materials Corp. Common Stock,,Basic Industries,Metal Mining,NYSE
MPC,Marathon Petroleum Corporation Common Stock,United States,Energy,Integrated oil Companies,NYSE
MPLN,MultiPlan Corporation Class A Common Stock,,Health Care,Medical Specialities,NYSE
MPLX,MPLX LP Common Units Representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NYSE
MPW,Medical Properties Trust Inc. common stock,United States,Consumer Services,Real Estate Investment Trusts,NYSE
MPX,Marine Products Corporation Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys,NYSE
MQT,Blackrock MuniYield Quality Fund II Inc. Common Stock,United States,Finance,Investment Managers,NYSE
MQY,Blackrock MuniYield Quality Fund Inc. Common Stock,United States,Finance,Investment Managers,NYSE
MRC,MRC Global Inc. Common Stock,United States,Capital Goods,Fluid Controls,NYSE
MRK,Merck & Company Inc. Common Stock (new),United States,Health Care,Biotechnology: Pharmaceutical Preparations,NYSE
MRO,Marathon Oil Corporation Common Stock,United States,Energy,Oil & Gas Production,NYSE
MS,Morgan Stanley Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NYSE
MSA,MSA Safety Incorporated Common Stock,United States,Miscellaneous,Diversified Manufacture,NYSE
MSB,Mesabi Trust Common Stock,United States,Basic Industries,Steel/Iron Ore,NYSE
MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,,Consumer Services,Hotels/Resorts,NYSE
MSCI,MSCI Inc Common Stock,United States,Technology,Advertising,NYSE
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,,Consumer Services,Movies/Entertainment,NYSE
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),United States,Consumer Services,Hotels/Resorts,NYSE
MSI,Motorola Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NYSE
MSM,MSC Industrial Direct Company Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NYSE
MSP,Datto Holding Corp. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NYSE
MT,Arcelor Mittal NY Registry Shares NEW,Luxembourg,Basic Industries,Steel/Iron Ore,NYSE
MTAL,Metals Acquisition Corp Class A Ordinary Shares,,,,NYSE
MTB,M&T Bank Corporation Common Stock,United States,Finance,Major Banks,NYSE
MTD,Mettler-Toledo International Inc. Common Stock,Switzerland,Health Care,Medical Specialities,NYSE
MTDR,Matador Resources Company Common Stock,United States,Energy,Oil & Gas Production,NYSE
MTG,MGIC Investment Corporation Common Stock,United States,Finance,Property-Casualty Insurers,NYSE
MTH,Meritage Homes Corporation Common Stock,United States,Capital Goods,Homebuilding,NYSE
MTL,Mechel PAO American Depositary Shares (Each rep. 1 common shares),Russia,Basic Industries,Steel/Iron Ore,NYSE
MTN,Vail Resorts Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NYSE
MTOR,Meritor Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NYSE
MTRN,Materion Corporation,United States,,,NYSE
MTW,Manitowoc Company Inc. (The) Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
MTX,Minerals Technologies Inc. Common Stock,United States,Basic Industries,Major Chemicals,NYSE
MTZ,MasTec Inc. Common Stock,United States,Basic Industries,Water Supply,NYSE
MUA,Blackrock MuniAssets Fund Inc Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,United States,Finance,Finance Companies,NYSE
MUE,Blackrock MuniHoldings Quality Fund II Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Japan,Finance,Commercial Banks,NYSE
MUI,BlackRock Municipal Income Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MUR,Murphy Oil Corporation Common Stock,United States,Energy,Oil & Gas Production,NYSE
MUSA,Murphy USA Inc. Common Stock,United States,Public Utilities,Natural Gas Distribution,NYSE
MUX,McEwen Mining Inc. Common Stock,Canada,Basic Industries,Precious Metals,NYSE
MVF,Blackrock MuniVest Fund Inc. Common Stock,United States,Finance,Finance/Investors Services,NYSE
MVT,Blackrock MuniVest Fund II Inc.  Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MWA,MUELLER WATER PRODUCTS Common Stock,United States,Capital Goods,Office Equipment/Supplies/Services,NYSE
MX,Magnachip Semiconductor Corporation Common Stock,Luxembourg,Technology,Semiconductors,NYSE
MXL,MaxLinear Inc. Common Stock,United States,Technology,Semiconductors,NYSE
MYC,Blackrock MuniYield California Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MYD,Blackrock MuniYield Fund Inc.  Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
MYE,Myers Industries Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NYSE
MYI,Blackrock MuniYield Quality Fund III Inc Common Stock,United States,Finance,Finance Companies,NYSE
MYJ,Blackrock MuniYield New Jersey Fund Inc Common Stock,United States,Finance,Finance Companies,NYSE
MYN,Blackrock MuniYield New York Quality Fund Inc.Common Stock,United States,Finance,Finance Companies,NYSE
MYOV,Myovant Sciences Ltd. Common Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NYSE
MYTE,MYT Netherlands Parent B.V. American Depositary Shares each representing one Ordinary Share,,Consumer Services,Catalog/Specialty Distribution,NYSE
NABL,N-able Inc. Common Stock,,Technology,EDP Services,NYSE
NAC,Nuveen California Quality Municipal Income Fund,United States,Finance,Investment Managers,NYSE
NAD,Nuveen Quality Municipal Income Fund Common Stock,United States,Finance,Investment Managers,NYSE
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,United States,Finance,Investment Managers,NYSE
NAPA,The Duckhorn Portfolio Inc. Common Stock,,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
NAT,Nordic American Tankers Limited Common Stock,Bermuda,Transportation,Marine Transportation,NYSE
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies,NYSE
NBHC,National Bank Holdings Corporation Common Stock,United States,Finance,Major Banks,NYSE
NBR,Nabors Industries Ltd.,Bermuda,Energy,Oil & Gas Production,NYSE
NCA,Nuveen California Municipal Value Fund,United States,Finance,Investment Managers,NYSE
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,United States,Transportation,Hotels/Resorts,NYSE
NCR,NCR Corporation Common Stock,United States,Miscellaneous,Office Equipment/Supplies/Services,NYSE
NCV,Virtus AllianzGI Convertible & Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies,NYSE
NCZ,Virtus AllianzGI Convertible & Income Fund II Common Shares of Beneficial Interest,United States,Finance,Finance Companies,NYSE
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable,NYSE
NE,Noble Corporation plc Ordinary Shares,,Energy,Oil & Gas Production,NYSE
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,United States,Finance,Finance/Investors Services,NYSE
NEE,NextEra Energy Inc. Common Stock,United States,Public Utilities,Electric Utilities: Central,NYSE
NEM,Newmont Corporation,United States,Basic Industries,Precious Metals,NYSE
NEP,NextEra Energy Partners LP Common Units representing limited partner interests,United States,Public Utilities,Electric Utilities: Central,NYSE
NET,Cloudflare Inc. Class A Common Stock,United States,Technology,EDP Services,NYSE
NEU,NewMarket Corp Common Stock,United States,Basic Industries,Major Chemicals,NYSE
NEV,Nuveen Enhanced Municipal Value Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
NEWR,New Relic Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NYSE
NEX,NexTier Oilfield Solutions Inc. Common Stock,United States,Energy,Oilfield Services/Equipment,NYSE
NEXA,Nexa Resources S.A. Common Shares,,Basic Industries,Precious Metals,NYSE
NFG,National Fuel Gas Company Common Stock,United States,Energy,Oil & Gas Production,NYSE
NFH,New Frontier Health Corporation Ordinary Shares,,Health Care,Hospital/Nursing Management,NYSE
NFJ,Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable,NYSE
NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,United Kingdom,Public Utilities,Natural Gas Distribution,NYSE
