symbol,name,country,sector,industry,exchange
CVRX,CVRx Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
CWST,Casella Waste Systems Inc. Class A Common Stock,United States,Public Utilities,Environmental Services,NDQ
CYBE,CyberOptics Corporation Common Stock,United States,Capital Goods,Electronic Components,NDQ
CYBR,CyberArk Software Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software,NDQ
CYRX,CryoPort Inc. Common Stock,United States,,,NDQ
CYT,Cyteir Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CYTK,Cytokinetics Incorporated Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
CYXT,Cyxtera Technologies Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
CZNC,Citizens & Northern Corp Common Stock,United States,Finance,Major Banks,NDQ
CZR,Caesars Entertainment Inc. Common Stock,United States,Consumer Services,Hotels/Resorts,NDQ
DADA,Dada Nexus Limited American Depositary Shares,China,Consumer Services,Department/Specialty Retail Stores,NDQ
DAWN,Day One Biopharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DBVT,DBV Technologies S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
DBX,Dropbox Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
DCBO,Docebo Inc. Common Shares,Canada,,,NDQ
DCOM,Dime Community Bancshares Inc. Common Stock,United States,Finance,Savings Institutions,NDQ
DCPH,Deciphera Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DCRC,Decarbonization Plus Acquisition Corporation III Class A Common Stock,United States,,,NDQ
DCRD,Decarbonization Plus Acquisition Corporation IV Class A Ordinary Share,United States,,,NDQ
DCRN,Decarbonization Plus Acquisition Corporation II Class A Common stock,United States,,,NDQ
DCT,Duck Creek Technologies Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
DDI,DoubleDown Interactive Co. Ltd. American Depository Shares,South Korea,Technology,EDP Services,NDQ
DDOG,Datadog Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
DENN,Denny's Corporation Common Stock,United States,Consumer Services,Restaurants,NDQ
DFH,Dream Finders Homes Inc. Class A Common Stock,United States,,,NDQ
DGICA,Donegal Group Inc. Class A Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
DGICB,Donegal Group Inc. Class B Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
DGII,Digi International Inc. Common Stock,United States,Technology,Computer peripheral equipment,NDQ
DGNS,Dragoneer Growth Opportunities Corp. II Class A Ordinary Shares,United States,Finance,Business Services,NDQ
DGNU,Dragoneer Growth Opportunities Corp. III Class A Ordinary Shares,United States,Finance,Business Services,NDQ
DH,Definitive Healthcare Corp. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
DHBC,DHB Capital Corp. Class A common stock,United States,,,NDQ
DHBCU,DHB Capital Corp. Unit,United States,,,NDQ
DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts,NDQ
DHCA,DHC Acquisition Corp. Class A ordinary share,United States,Finance,Business Services,NDQ
DHHC,DiamondHead Holdings Corp. Class A Common Stock,United States,,,NDQ
DHIL,Diamond Hill Investment Group Inc. Class A Common Stock,United States,Finance,Investment Managers,NDQ
DIBS,1stdibs.com Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
DICE,DICE Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DIOD,Diodes Incorporated Common Stock,United States,Technology,Semiconductors,NDQ
DISA,Disruptive Acquisition Corporation I Class A Ordinary Shares,United States,Finance,Business Services,NDQ
DISCA,Discovery Inc. Series A Common Stock,United States,Consumer Services,Television Services,NDQ
DISCB,Discovery Inc. Series B Common Stock,United States,Consumer Services,Television Services,NDQ
DISCK,Discovery Inc. Series C Common Stock,United States,Consumer Services,Television Services,NDQ
DISH,DISH Network Corporation Class A Common Stock,United States,Consumer Services,Television Services,NDQ
DJCO,Daily Journal Corp. (S.C.) Common Stock,United States,Consumer Services,Newspapers/Magazines,NDQ
DKNG,DraftKings Inc. Class A Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation,NDQ
DLO,DLocal Limited Class A Common Shares,Uruguay,,,NDQ
DLTH,Duluth Holdings Inc. Class B Common Stock,United States,Consumer Services,Department/Specialty Retail Stores,NDQ
DLTR,Dollar Tree Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores,NDQ
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,United States,Energy,Oil & Gas Production,NDQ
DMRC,Digimarc Corporation Common Stock,United States,Technology,EDP Services,NDQ
DMTK,DermTech Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
DNAA,Social Capital Suvretta Holdings Corp. I Class A Ordinary Share,United States,,,NDQ
DNAB,Social Capital Suvretta Holdings Corp. II Class A Ordinary Shares,United States,,,NDQ
DNAC,Social Capital Suvretta Holdings Corp. III Class A ordinary shares,United States,,,NDQ
DNAD,Social Capital Suvretta Holdings Corp. IV Class A Ordinary Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DNLI,Denali Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
DNUT,Krispy Kreme Inc. Common Stock,United States,Consumer Services,Specialty Foods,NDQ
DOCU,DocuSign Inc. Common Stock,United States,Technology,EDP Services,NDQ
DOMO,Domo Inc. Class B Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,Canada,,,NDQ
DORM,Dorman Products Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NDQ
DOX,Amdocs Limited Ordinary Shares,Guernsey,Technology,EDP Services,NDQ
DOYU,DouYu International Holdings Limited ADS,China,Technology,Computer Software: Programming Data Processing,NDQ
DRAY,Macondray Capital Acquisition Corp. I Class A Ordinary Shares,United States,,,NDQ
DRNA,Dicerna Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
DRVN,Driven Brands Holdings Inc. Common Stock,United States,,,NDQ
DSEY,Diversey Holdings Ltd. Ordinary Shares,United States,Consumer Durables,Specialty Chemicals,NDQ
DSGN,Design Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DSGX,Descartes Systems Group Inc. (The) Common Stock,Canada,,,NDQ
DSKE,Daseke Inc. Common Stock,United States,,,NDQ
DSPG,DSP Group Inc. Common Stock,United States,Technology,Semiconductors,NDQ
DTIL,Precision BioSciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DTOC,Digital Transformation Opportunities Corp. Class A Common Stock,United States,,,NDQ
DUOL,Duolingo Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
DVAX,Dynavax Technologies Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
DWAC,Digital World Acquisition Corp. Class A Common Stock,United States,,,NDQ
DXCM,DexCom Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
DXLG,Destination XL Group Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
DXPE,DXP Enterprises Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
DYN,Dyne Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
DZSI,DZS Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
EA,Electronic Arts Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
EAC,Edify Acquisition Corp. Class A Common Stock,United States,,,NDQ
EBAY,eBay Inc. Common Stock,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
EBC,Eastern Bankshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
EBET,Esports Technologies Inc. Common Stock,United States,Consumer Services,Services-Misc. Amusement & Recreation,NDQ
EBIX,Ebix Inc. Common Stock,United States,Technology,EDP Services,NDQ
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,China,Technology,Semiconductors,NDQ
EBTC,Enterprise Bancorp Inc Common Stock,United States,Finance,Major Banks,NDQ
ECHO,Echo Global Logistics Inc. Common Stock,United States,Transportation,Oil Refining/Marketing,NDQ
ECOL,US Ecology Inc Common Stock,United States,Public Utilities,Environmental Services,NDQ
ECPG,Encore Capital Group Inc Common Stock,United States,,,NDQ
EDIT,Editas Medicine Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EEFT,Euronet Worldwide Inc. Common Stock,United States,Technology,EDP Services,NDQ
EFSC,Enterprise Financial Services Corporation Common Stock,United States,Finance,Major Banks,NDQ
EFTR,eFFECTOR Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EGAN,eGain Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
EGBN,Eagle Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
EGLE,Eagle Bulk Shipping Inc. Common Stock,United States,Transportation,Marine Transportation,NDQ
EGLX,Enthusiast Gaming Holdings Inc. Common Stock,Canada,,,NDQ
EGRX,Eagle Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EH,EHang Holdings Limited ADS,China,Transportation,Air Freight/Delivery Services,NDQ
EHTH,eHealth Inc. Common Stock,United States,Finance,Specialty Insurers,NDQ
EJFA,EJF Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
ELMS,Electric Last Mile Solutions Inc. Class A Common stock,United States,Capital Goods,Auto Manufacturing,NDQ
ELYM,Eliem Therapeutics Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EM,Smart Share Global Limited American Depositary Shares,China,Consumer Services,Other Consumer Services,NDQ
EMBK,Embark Technology Inc. Common Stock,United States,,,NDQ
ENDP,Endo International plc Ordinary Shares,Ireland,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ENFA,890 5th Avenue Partners Inc. Class A Common Stock,United States,Consumer Services,Telecommunications Equipment,NDQ
ENJY,Enjoy Technology Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
ENNV,ECP Environmental Growth Opportunities Corp. Class A Common Stock,United States,,,NDQ
ENOB,Enochian Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ENPH,Enphase Energy Inc. Common Stock,United States,Capital Goods,Electrical Products,NDQ
ENSG,The Ensign Group Inc. Common Stock,United States,Health Care,Hospital/Nursing Management,NDQ
ENTA,Enanta Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
ENTG,Entegris Inc. Common Stock,United States,Technology,Semiconductors,NDQ
ENVX,Enovix Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
EOLS,Evolus Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
EOSE,Eos Energy Enterprises Inc. Class A Common Stock,United States,Technology,Electronic Components,NDQ
EPAY,Bottomline Technologies Inc. Common Stock,United States,Technology,EDP Services,NDQ
EPHY,Epiphany Technology Acquisition Corp. Class A Common Stock,United States,,,NDQ
EPIX,ESSA Pharma Inc. Common Stock,Canada,,,NDQ
EPZM,Epizyme Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EQBK,Equity Bancshares Inc. Class A Common Stock,United States,Finance,Finance: Consumer Services,NDQ
EQIX,Equinix Inc. Common Stock REIT,United States,Consumer Services,Real Estate Investment Trusts,NDQ
ERAS,Erasca Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ERES,East Resources Acquisition Company Class A Common Stock,United States,,,NDQ
ERIC,Ericsson American Depositary Shares,Sweden,Technology,Computer Software: Prepackaged Software,NDQ
ERIE,Erie Indemnity Company Class A Common Stock,United States,Finance,Specialty Insurers,NDQ
ERII,Energy Recovery Inc. Common Stock,United States,Technology,Industrial Machinery/Components,NDQ
ESGR,Enstar Group Limited Ordinary Shares,Bermuda,Finance,Property-Casualty Insurers,NDQ
ESLT,Elbit Systems Ltd. Ordinary Shares,Israel,Capital Goods,Military/Government/Technical,NDQ
ESTA,Establishment Labs Holdings Inc. Common Shares,Costa Rica,Health Care,Industrial Specialties,NDQ
ETAC,E.Merge Technology Acquisition Corp. Class A Common Stock,United States,,,NDQ
ETNB,89bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ETSY,Etsy Inc. Common Stock,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
EVBG,Everbridge Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
EVCM,EverCommerce Inc. Common Stock,United States,Technology,EDP Services,NDQ
EVER,EverQuote Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
EVGO,EVgo Inc. Class A Common Stock,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
EVLO,Evelo Biosciences Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
EVLV,Evolv Technologies Holdings Inc. Class A Common Stock,United States,Miscellaneous,Diversified Manufacture,NDQ
EVO,Evotec SE American Depositary Shares,Germany,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EVOP,EVO Payments Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
EWBC,East West Bancorp Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
EWCZ,European Wax Center Inc. Class A Common Stock,United States,Consumer Non-Durables,Package Goods/Cosmetics,NDQ
EWTX,Edgewise Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EXAI,Exscientia Plc American Depositary Shares,United Kingdom,,,NDQ
EXAS,Exact Sciences Corporation Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
EXC,Exelon Corporation Common Stock,United States,Public Utilities,Power Generation,NDQ
EXEL,Exelixis Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
EXFY,Expensify Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
EXLS,ExlService Holdings Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
EXPD,Expeditors International of Washington Inc. Common Stock,United States,Transportation,Oil Refining/Marketing,NDQ
EXPE,Expedia Group Inc. Common Stock,United States,Transportation,Other Consumer Services,NDQ
EXPI,eXp World Holdings Inc. Common Stock,United States,Finance,Real Estate,NDQ
EXPO,Exponent Inc. Common Stock,United States,Consumer Services,Professional Services,NDQ
EXTR,Extreme Networks Inc. Common Stock,United States,Capital Goods,Telecommunications Equipment,NDQ
EYE,National Vision Holdings Inc. Common Stock,United States,Health Care,Ophthalmic Goods,NDQ
EYPT,EyePoint Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
EZPW,EZCORP Inc. Class A Non Voting Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
FA,First Advantage Corporation Common Stock,United States,Technology,EDP Services,NDQ
FANG,Diamondback Energy Inc. Commmon Stock,United States,Energy,Oil & Gas Production,NDQ
FANH,Fanhua Inc. American Depositary Shares,China,Finance,Specialty Insurers,NDQ
FARO,FARO Technologies Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
FAST,Fastenal Company Common Stock,United States,,,NDQ
FATE,Fate Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
FB,Meta Platforms Inc. Class A Common Stock,United States,Technology,Internet and Information Services,NDQ
FBIO,Fortress Biotech Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
FBMS,First Bancshares Inc.,United States,Finance,Major Banks,NDQ
FBNC,First Bancorp Common Stock,United States,Finance,Major Banks,NDQ
FCBC,First Community Bankshares Inc. (VA) Common Stock,United States,Finance,Major Banks,NDQ
FCEL,FuelCell Energy Inc. Common Stock,United States,Public Utilities,Electric Utilities: Central,NDQ
FCFS,FirstCash Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
FCNCA,First Citizens BancShares Inc. Class A Common Stock,United States,Finance,Major Banks,NDQ
FCUV,Focus Universal Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
FDBC,Fidelity D & D Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
